Observation,FLC,Dataset,Method,DGM.Y,DGM.X,Censoring,SampleSize,ExtraVars,Cindex2.5,Cindex10,Cindex50,Cindex80,Cindex90,Cindex97.5,IBS,qloss2.5,qloss10,qloss50,qloss80,qloss90,qloss97.5
7471,125,1246,logrank,AFT,Piecewise,10,400,Conf,0.752509313,0.77930981,0.826805671,0.838162252,0.834049048,0.783267798,0.060454288,0.567964477,2.239835635,10.10885477,14.29581738,15.2169204,15.8149748
7472,125,1246,L1,AFT,Piecewise,10,400,Conf,0.782155422,0.813198469,0.829289114,0.8043512,0.795555671,0.750465646,0.060454288,0.568638376,2.260862975,10.32648861,12.16573775,11.83624273,11.8365409
7473,125,1246,CIF,AFT,Piecewise,10,400,Conf,0.805618791,0.83821399,0.864005588,0.843180877,0.811905008,0.710834023,0.06507073,0.568889715,2.266259986,10.3850536,14.24562116,15.47892434,16.09153118
7474,125,1246,RotSF,AFT,Piecewise,10,400,Conf,0.823649627,0.821993998,0.827452401,0.841059603,0.84343957,0.819044909,0.052912882,0.561818338,2.181791709,9.809074882,13.93349704,15.13588691,15.82977282
7475,125,1246,ORSF,AFT,Piecewise,10,400,Conf,0.801919495,0.842430671,0.872620033,0.868325745,0.845612583,0.764072848,0.059051516,0.568443023,2.257864019,10.2640107,14.1735953,15.17777785,15.9258136
7476,125,1246,RIST,AFT,Piecewise,10,400,Conf,0.800729512,0.838938328,0.843465439,0.862220613,0.84894971,0.803549255,0.055398038,0.566111923,2.221821592,10.01619724,14.00931399,15.14471939,15.87783565
7477,125,1247,logrank,AFT,Piecewise,10,400,Conf,0.807626621,0.823104019,0.841383359,0.85651385,0.844372098,0.777098788,0.034413015,0.861323072,3.403726928,14.77876815,21.11528838,22.71790879,23.76682643
7478,125,1247,L1,AFT,Piecewise,10,400,Conf,0.801142125,0.83596627,0.833804771,0.832363772,0.817473448,0.758926189,0.034413015,0.862958936,3.427821183,15.23946222,18.83296592,19.58701854,19.23386476
7479,125,1247,CIF,AFT,Piecewise,10,400,Conf,0.829535144,0.849789187,0.844772376,0.830922773,0.829481774,0.753882692,0.040966532,0.863268791,3.437511276,15.37472207,21.44046283,23.60715308,24.12113097
7480,125,1247,RotSF,AFT,Piecewise,10,400,Conf,0.851577093,0.856220313,0.864012382,0.854432406,0.848561669,0.841570155,0.033157357,0.851529207,3.325978535,14.61031362,21.08918353,22.68889941,23.33977139
7481,125,1247,ORSF,AFT,Piecewise,10,400,Conf,0.81613919,0.858061589,0.873725783,0.863772215,0.851790575,0.77013396,0.03772485,0.862769113,3.431069013,15.27400596,21.13687926,23.26418258,23.9696631
7482,125,1247,RIST,AFT,Piecewise,10,400,Conf,0.837940972,0.856193628,0.855286332,0.857741367,0.858248386,0.814458024,0.033599097,0.854125021,3.301532141,14.78800044,20.92558908,22.55824285,23.57357198
7483,125,1248,logrank,AFT,Piecewise,10,400,Conf,0.758259114,0.82428024,0.839814623,0.841523405,0.836681856,0.790881317,0.04595191,1.043467106,4.135031575,18.55389442,26.70941864,28.79134608,30.51195835
7484,125,1248,L1,AFT,Piecewise,10,400,Conf,0.770220588,0.821587614,0.839167357,0.815451533,0.803748964,0.73985087,0.04595191,1.044598022,4.158819526,19.20097661,24.99616471,25.3606279,24.44811541
7485,125,1248,CIF,AFT,Piecewise,10,400,Conf,0.821380489,0.815839892,0.853225973,0.834765949,0.819697597,0.730685584,0.057781562,1.04465073,4.165490267,19.68843757,26.82156231,29.1134364,30.96183046
7486,125,1248,RotSF,AFT,Piecewise,10,400,Conf,0.840280655,0.849264706,0.840073529,0.840280655,0.833393745,0.822519677,0.045660113,1.038949385,4.106114495,18.40946611,26.89066819,29.0670843,30.39931074
7487,125,1248,ORSF,AFT,Piecewise,10,400,Conf,0.794428335,0.8384942,0.879168393,0.868889809,0.855323115,0.780266156,0.056863564,1.044289843,4.159529274,19.63335489,27.12133307,28.97718032,30.72508914
7488,125,1248,RIST,AFT,Piecewise,10,400,Conf,0.793677506,0.807321872,0.830908244,0.82710232,0.824176678,0.785211268,0.047002285,1.038947751,4.113427719,18.70468791,26.73973809,29.10496968,30.54624024
7489,125,1249,logrank,AFT,Piecewise,10,400,Conf,0.74648626,0.791194672,0.850456262,0.849748269,0.835273757,0.784036081,0.042826382,0.605744064,2.361171922,9.855894273,12.36503274,13.06770279,13.435086
7490,125,1249,L1,AFT,Piecewise,10,400,Conf,0.802968324,0.843743445,0.858113069,0.838577722,0.81196245,0.724118943,0.042826382,0.607546162,2.407518462,10.08847108,10.55479631,7.152137992,6.134626149
7491,125,1249,CIF,AFT,Piecewise,10,400,Conf,0.81655129,0.841671911,0.862465911,0.852344242,0.835221313,0.765077617,0.053587034,0.607930855,2.417629719,10.63965857,12.88739691,13.48053561,13.94148091
7492,125,1249,RotSF,AFT,Piecewise,10,400,Conf,0.829216488,0.842275016,0.834539543,0.831183134,0.829190266,0.826463184,0.049245594,0.597062823,2.334428748,10.08447008,12.65112986,13.35058773,13.7075014
7493,125,1249,ORSF,AFT,Piecewise,10,400,Conf,0.831078246,0.853078456,0.882132368,0.869781833,0.845290539,0.773678414,0.052967793,0.607615558,2.41241295,10.7515851,12.93845365,13.23673454,13.75247526
7494,125,1249,RIST,AFT,Piecewise,10,400,Conf,0.849223831,0.856382421,0.851190476,0.837843507,0.821402349,0.775225509,0.043679081,0.603231488,2.354772448,9.927784181,12.64573676,13.30319012,13.45579775
7495,125,1250,logrank,AFT,Piecewise,10,400,Conf,0.714628112,0.726173909,0.837972269,0.848667594,0.848796454,0.822715324,0.026975823,0.52199112,2.032692051,7.753423642,8.07168727,7.242015223,6.20521919
7496,125,1250,L1,AFT,Piecewise,10,400,Conf,0.77712489,0.827483119,0.833591052,0.830034534,0.805370857,0.730915932,0.026975823,0.524994862,2.075729737,8.852026283,8.708372609,7.560973305,6.294012513
7497,125,1250,CIF,AFT,Piecewise,10,400,Conf,0.77988248,0.838101129,0.865599711,0.852559146,0.846915107,0.794907479,0.030427503,0.525260832,2.084801193,9.126759495,9.590894185,8.410114991,6.714161107
7498,125,1250,RotSF,AFT,Piecewise,10,400,Conf,0.848177929,0.857533117,0.854749755,0.851373641,0.849131488,0.841477243,0.025163259,0.519510831,1.979677706,7.484815007,7.822132706,7.230345551,6.016423862
7499,125,1250,ORSF,AFT,Piecewise,10,400,Conf,0.800036081,0.857146539,0.884877068,0.878176383,0.864156487,0.829390238,0.027671011,0.524811601,2.080846487,8.904445819,8.619281125,6.971887272,6.551940782
7500,125,1250,RIST,AFT,Piecewise,10,400,Conf,0.814751817,0.826065667,0.837663007,0.83673522,0.831658162,0.819751559,0.024872708,0.517963728,2.00324034,7.390203189,7.831997299,7.55221635,5.970265444
7501,126,1251,logrank,AFT,Piecewise,10,1700,Conf,0.834851578,0.858515261,0.875530077,0.876603319,0.867834145,0.846945186,0.018337258,0.866209042,3.352169994,13.7171691,17.55599944,18.40737672,17.62879642
7502,126,1251,L1,AFT,Piecewise,10,1700,Conf,0.855609654,0.869535626,0.872833883,0.864535888,0.858227318,0.826396524,0.018337258,0.874106593,3.360631954,10.22245093,16.68167455,14.16078478,10.86973888
7503,126,1251,CIF,AFT,Piecewise,10,1700,Conf,0.863645882,0.868017381,0.877257735,0.877912151,0.870085336,0.841421915,0.017115713,0.877802561,3.441808967,13.19496614,17.34347204,18.45219896,17.84021703
7504,126,1251,RotSF,AFT,Piecewise,10,1700,Conf,0.829590074,0.836186587,0.834380399,0.833490393,0.834615989,0.822627088,0.019624558,0.869278708,3.408628206,13.49279343,18.131737,18.36531926,17.49856275
7505,126,1251,ORSF,AFT,Piecewise,10,1700,Conf,0.869169153,0.889848699,0.891524004,0.896026386,0.888932517,0.858044081,0.017022111,0.875755554,3.426822196,13.15764529,16.81402932,18.18613597,17.96058838
7506,126,1251,RIST,AFT,Piecewise,10,1700,Conf,0.85985027,0.864038532,0.870268572,0.871551228,0.861865871,0.843306633,0.018809839,0.85480393,3.33762032,12.3922552,17.73258287,18.29525162,17.49891558
7507,126,1252,logrank,AFT,Piecewise,10,1700,Conf,0.835701693,0.856589561,0.872616059,0.876115177,0.874191997,0.85493349,0.027190091,0.438854893,1.634887081,5.908338412,6.684205489,5.066552063,3.82002887
7508,126,1252,L1,AFT,Piecewise,10,1700,Conf,0.839494631,0.860248945,0.870158662,0.866606122,0.849724878,0.822586677,0.027190091,0.454889066,1.729918201,5.454983397,7.015820119,5.824233326,3.164094773
7509,126,1252,CIF,AFT,Piecewise,10,1700,Conf,0.864068593,0.870853144,0.873283829,0.868689567,0.861317378,0.848896843,0.027237005,0.455763117,1.760502141,6.135320881,6.429944756,5.536577767,4.033258701
7510,126,1252,RotSF,AFT,Piecewise,10,1700,Conf,0.832469683,0.834499706,0.835301031,0.834900369,0.82784871,0.824216037,0.035785956,0.450409203,1.741230413,7.438045749,8.227821387,6.667993118,4.959413107
7511,126,1252,ORSF,AFT,Piecewise,10,1700,Conf,0.855093755,0.879053368,0.891554036,0.890004808,0.888054917,0.847080506,0.025421475,0.455627746,1.771627426,6.304716109,5.080760941,5.008237663,4.188638574
7512,126,1252,RIST,AFT,Piecewise,10,1700,Conf,0.846519579,0.858058657,0.87168118,0.869036808,0.869758,0.847427747,0.028263566,0.445022731,1.631143092,6.116876683,6.649070246,5.843708746,3.867960524
7513,126,1253,logrank,AFT,Piecewise,10,1700,Conf,0.860491014,0.879655047,0.898119853,0.905422904,0.897964469,0.858729994,0.013160254,0.765913486,2.948986473,11.79093787,10.19998658,7.388224578,5.301847564
7514,126,1253,L1,AFT,Piecewise,10,1700,Conf,0.882840421,0.889288859,0.896902678,0.881027607,0.870979438,0.850650023,0.013160254,0.775905887,2.990897696,10.93505591,9.534552082,9.082786848,8.415732948
7515,126,1253,CIF,AFT,Piecewise,10,1700,Conf,0.885740923,0.896332936,0.900502408,0.891205262,0.882529652,0.842388771,0.00968313,0.77915761,3.048705732,12.09071828,11.60680926,10.9745545,10.72348657
7516,126,1253,RotSF,AFT,Piecewise,10,1700,Conf,0.860749987,0.862821774,0.864893562,0.857150256,0.85409437,0.851038483,0.010522436,0.767467376,2.957249589,11.58353807,13.33852653,12.25106427,10.26312901
7517,126,1253,ORSF,AFT,Piecewise,10,1700,Conf,0.882788626,0.905189828,0.913943129,0.918293883,0.91500492,0.876961724,0.010236306,0.77810508,3.051220039,12.1927482,10.5822985,6.762320487,5.393594547
7518,126,1253,RIST,AFT,Piecewise,10,1700,Conf,0.885948102,0.890221163,0.898119853,0.891049878,0.88167504,0.851064381,0.011000582,0.76291282,2.932126644,11.01295616,11.12315385,7.587180218,4.932469554
7519,126,1254,logrank,AFT,Piecewise,10,1700,Conf,0.843557009,0.848694795,0.863433494,0.868337745,0.863926514,0.84189631,0.013057627,0.587984978,2.237906891,12.96992039,11.76681952,9.965476213,4.917042489
7520,126,1254,L1,AFT,Piecewise,10,1700,Conf,0.841818465,0.872048368,0.875421662,0.86480876,0.85188645,0.815299185,0.013057627,0.59902344,2.306797308,8.821484677,9.426884531,8.803925829,7.364941019
7521,126,1254,CIF,AFT,Piecewise,10,1700,Conf,0.86480876,0.872281904,0.879651253,0.874072344,0.866651098,0.842778556,0.009541285,0.601820423,2.338264747,9.274041033,10.26169432,9.307478259,8.309486192
7522,126,1254,RotSF,AFT,Piecewise,10,1700,Conf,0.833489024,0.836966111,0.837796461,0.838523016,0.835149722,0.827443043,0.010875129,0.594239026,2.303417541,9.513668395,11.82969186,9.79052658,7.991730662
7523,126,1254,ORSF,AFT,Piecewise,10,1700,Conf,0.851497224,0.877471586,0.892988738,0.896128497,0.894415901,0.85154912,0.009842552,0.600958587,2.33607898,9.124524549,8.138575786,6.677394524,5.222569634
7524,126,1254,RIST,AFT,Piecewise,10,1700,Conf,0.851082049,0.865846697,0.874721055,0.872385697,0.866728943,0.851652914,0.010365457,0.581006547,2.233876353,8.924821063,11.35039328,9.112068036,4.14466013
7525,126,1255,logrank,AFT,Piecewise,10,1700,Conf,0.825383305,0.863820273,0.880217206,0.885940162,0.87965822,0.854131175,0.007799489,0.756455071,2.926853044,10.62400737,17.21951256,16.93325629,13.93067387
7526,126,1255,L1,AFT,Piecewise,10,1700,Conf,0.849446337,0.883251704,0.880270443,0.867147572,0.855994463,0.821044506,0.007799489,0.767821478,2.981642683,11.62266361,14.72775824,15.585998,15.22965294
7527,126,1255,CIF,AFT,Piecewise,10,1700,Conf,0.873110094,0.877076235,0.878966141,0.873269804,0.869862649,0.846970826,0.005623155,0.76970817,3.016539168,12.41555787,16.95771067,18.15122106,18.84863149
7528,126,1255,RotSF,AFT,Piecewise,10,1700,Conf,0.841008305,0.843217632,0.838080281,0.832596891,0.828258092,0.821709966,0.007102122,0.763802909,3.005722863,12.85938241,17.97227787,18.70323268,18.25154153
7529,126,1255,ORSF,AFT,Piecewise,10,1700,Conf,0.869836031,0.888069634,0.894857325,0.89826448,0.892541525,0.857964225,0.00579242,0.768702456,3.009708206,12.2723458,12.666431,15.6331,13.84929244
7530,126,1255,RIST,AFT,Piecewise,10,1700,Conf,0.864299404,0.879285562,0.882852428,0.876277683,0.872817291,0.859108816,0.006326638,0.746517679,2.864646574,11.7778796,13.61749005,15.95155283,13.33619973
7531,126,1256,logrank,AFT,Piecewise,10,1700,Conf,0.852726789,0.86924714,0.886911413,0.887390263,0.88339984,0.859989359,0.012376094,0.727285194,2.746368777,9.136442002,12.24123298,11.96736233,11.05322794
7532,126,1256,L1,AFT,Piecewise,10,1700,Conf,0.867916999,0.87254589,0.885421655,0.869672785,0.852088321,0.803538175,0.012376094,0.736782568,2.86565424,9.909800915,10.54692907,10.72766308,9.05547365
7533,126,1256,CIF,AFT,Piecewise,10,1700,Conf,0.884224528,0.886060122,0.886405959,0.881803671,0.872944932,0.847672253,0.015214821,0.737012477,2.886742105,11.234081,11.79871523,12.27200824,11.34133592
7534,126,1256,RotSF,AFT,Piecewise,10,1700,Conf,0.847246608,0.85216813,0.850119713,0.842670923,0.84179303,0.832854483,0.017333696,0.733340052,2.861199457,11.37317254,12.88220481,12.95851,11.2170589
7535,126,1256,ORSF,AFT,Piecewise,10,1700,Conf,0.880074488,0.893056664,0.901516361,0.899973397,0.898270817,0.863341314,0.012784248,0.736194222,2.882068686,10.60262849,10.72620737,11.79921215,11.70665844
7536,126,1256,RIST,AFT,Piecewise,10,1700,Conf,0.864990689,0.877919659,0.884197925,0.885794094,0.880207502,0.864219207,0.011103333,0.719895279,2.711312547,8.994000315,11.32151525,11.53233164,10.97260534
7537,126,1257,logrank,AFT,Piecewise,10,1700,Conf,0.822082882,0.846854518,0.867729783,0.868555504,0.87077463,0.848196315,0.018543343,0.483128141,1.832117561,6.715164632,8.301973157,8.083962168,7.29829453
7538,126,1257,L1,AFT,Piecewise,10,1700,Conf,0.852273314,0.873174382,0.884450637,0.873380812,0.866155752,0.825901842,0.018543343,0.492238732,1.890607066,6.412451835,7.031881396,7.864654337,6.299118017
7539,126,1257,CIF,AFT,Piecewise,10,1700,Conf,0.853434484,0.879728544,0.879470506,0.884321618,0.886050472,0.860994994,0.018690657,0.493317542,1.925954722,6.80640462,7.590140885,7.945878364,7.46196421
7540,126,1257,RotSF,AFT,Piecewise,10,1700,Conf,0.836403984,0.846648088,0.843061361,0.84107447,0.837694174,0.83330753,0.020419466,0.485390293,1.854472358,7.468012543,9.254443228,8.676199714,7.11264763
7541,126,1257,ORSF,AFT,Piecewise,10,1700,Conf,0.846286835,0.878386747,0.894539918,0.897017082,0.899132993,0.855705218,0.019084286,0.492324253,1.92351482,7.304545397,7.02162495,7.703500119,7.719421172
7542,126,1257,RIST,AFT,Piecewise,10,1700,Conf,0.854053775,0.865433246,0.873561439,0.870568199,0.870903649,0.862233576,0.017388506,0.477832364,1.802555054,6.764845893,8.235122895,7.964753341,7.059791746
7543,126,1258,logrank,AFT,Piecewise,10,1700,Conf,0.860345279,0.873397855,0.881009678,0.887287471,0.87954486,0.840334816,0.008669462,0.764563845,2.942778548,10.03802292,13.71137734,12.76500311,12.08948011
7544,126,1258,L1,AFT,Piecewise,10,1700,Conf,0.849960764,0.874234894,0.865812189,0.863144128,0.850457756,0.819539629,0.008669462,0.772820696,3.014602716,10.17953505,13.11378859,13.76705225,12.68792934
7545,126,1258,CIF,AFT,Piecewise,10,1700,Conf,0.858461941,0.876876798,0.877086058,0.872665446,0.866884646,0.833873921,0.00848748,0.77411268,3.042298972,12.21417222,16.92924842,18.18373623,18.59898626
7546,126,1258,RotSF,AFT,Piecewise,10,1700,Conf,0.854015171,0.853832069,0.846429506,0.842532043,0.842139681,0.834109338,0.010131329,0.764637321,3.009585215,12.97591724,17.46665716,18.3173589,18.02588747
7547,126,1258,ORSF,AFT,Piecewise,10,1700,Conf,0.863248758,0.878184672,0.893015956,0.889092336,0.87758305,0.853779754,0.008364142,0.772330176,3.023866927,12.11886229,11.88028863,12.68932303,12.87795871
7548,126,1258,RIST,AFT,Piecewise,10,1700,Conf,0.861182318,0.870651321,0.880983521,0.884567094,0.878132357,0.863824222,0.008458597,0.754150448,2.908663836,11.98690033,15.2183974,12.62226819,11.75853688
7549,126,1259,logrank,AFT,Piecewise,10,1700,Conf,0.845876639,0.874001149,0.889852196,0.890061106,0.878205463,0.862406643,0.012510244,0.667483912,2.461489631,8.642996521,10.7519197,9.672558329,8.66410386
7550,126,1259,L1,AFT,Piecewise,10,1700,Conf,0.865331384,0.877343709,0.884263853,0.872956599,0.86948347,0.828667676,0.012510244,0.678131423,2.621594449,8.374754654,9.748324097,8.212686863,7.026213493
7551,126,1259,CIF,AFT,Piecewise,10,1700,Conf,0.884577218,0.890426699,0.890270016,0.886144043,0.884133285,0.86363399,0.009412482,0.67967159,2.656134563,9.471161046,10.31146185,9.43688976,8.814481668
7552,126,1259,RotSF,AFT,Piecewise,10,1700,Conf,0.843683084,0.838460333,0.841332846,0.838617016,0.838381992,0.835953413,0.010529955,0.672419451,2.607028013,9.751387207,10.800455,9.880662634,8.578005653
7553,126,1259,ORSF,AFT,Piecewise,10,1700,Conf,0.87178148,0.895571108,0.905363765,0.900898313,0.894160965,0.860448112,0.010513388,0.67968983,2.661694789,10.2067577,9.458478908,9.563369186,9.782193937
7554,126,1259,RIST,AFT,Piecewise,10,1700,Conf,0.870475793,0.880816838,0.886875228,0.888024234,0.885595655,0.871833708,0.008825758,0.661310971,2.52097237,8.985578506,9.523931524,9.552178556,8.727461553
7555,126,1260,logrank,AFT,Piecewise,10,1700,Conf,0.828703218,0.844035014,0.864084286,0.870374253,0.872864032,0.841571444,0.013221818,0.446648129,1.704914267,6.704040801,6.466096384,5.745176856,4.036237074
7556,126,1260,L1,AFT,Piecewise,10,1700,Conf,0.845135758,0.852421637,0.862354545,0.860126848,0.843117727,0.799533494,0.013221818,0.454431986,1.756175294,6.492963674,8.181882627,7.21069384,5.215664651
7557,126,1260,CIF,AFT,Piecewise,10,1700,Conf,0.847284831,0.856405284,0.8676486,0.864556033,0.860782053,0.839632037,0.012522011,0.455381921,1.777202134,6.772080784,7.371249791,6.87834431,4.778935086
7558,126,1260,RotSF,AFT,Piecewise,10,1700,Conf,0.831795786,0.833971066,0.828598386,0.828152846,0.820866967,0.81748611,0.015078485,0.451488587,1.752706543,7.320804892,8.754471603,7.749860382,4.82752604
7559,126,1260,ORSF,AFT,Piecewise,10,1700,Conf,0.860782053,0.878341545,0.885417759,0.891498061,0.885653632,0.854046546,0.011881282,0.454685193,1.775421227,6.85370187,6.959783115,4.855304064,4.138409277
7560,126,1260,RIST,AFT,Piecewise,10,1700,Conf,0.828886676,0.845922004,0.860939302,0.865132613,0.866547856,0.854780375,0.012070428,0.442620229,1.695460561,6.099711954,7.404187378,5.85990714,3.830760668
7561,127,1261,logrank,AFT,Piecewise,70,400,Conf,0.69552352,0.744840668,0.790743551,0.57245827,0.498482549,0.5,0.070722712,0.555083,2.206282111,10.73550702,17.00729395,19.0560568,20.58150388
7562,127,1261,L1,AFT,Piecewise,70,400,Conf,0.812215478,0.85060698,0.803186646,0.696585736,0.679210926,0.679210926,0.070722712,0.554019725,2.182210546,10.77095421,16.88070681,18.8633347,20.34507449
7563,127,1261,CIF,AFT,Piecewise,70,400,Conf,0.781942337,0.816540212,0.830576631,0.601213961,0.5,0.5,0.064495349,0.555404206,2.210258455,10.7162076,17.01239308,19.05687995,20.58150388
7564,127,1261,RotSF,AFT,Piecewise,70,400,Conf,0.803945372,0.8284522,0.817830046,0.810318665,0.763581184,0.678376328,0.052830151,0.553255549,2.190564866,10.72809592,16.9886696,19.05647552,20.58529837
7565,127,1261,ORSF,AFT,Piecewise,70,400,Conf,0.754855842,0.804855842,0.810394537,0.54430956,0.5,0.5,0.072064558,0.555544607,2.213387114,10.75706758,17.02051805,19.05687995,20.58150388
7566,127,1261,RIST,AFT,Piecewise,70,400,Conf,0.752503794,0.8,0.76616085,0.566009105,0.513201821,0.5,0.071516508,0.555188146,2.210372302,10.76095372,17.01032989,19.05564802,20.58150388
7567,127,1262,logrank,AFT,Piecewise,70,400,Conf,0.775029709,0.799910873,0.754159239,0.602569816,0.526737968,0.513443256,0.085072483,1.029322182,4.102225625,20.32352649,32.30768583,36.28619731,39.26497339
7568,127,1262,L1,AFT,Piecewise,70,400,Conf,0.813576946,0.836898396,0.695781343,0.616755793,0.598559121,0.602346999,0.085072483,1.028980651,4.099385959,20.3354011,31.74579021,35.48574008,38.27458683
